number,id,city,city-fa,country-sh,country,
44783,3008684,Laigne-en-Belin,Laigne-en-Belin,FR,France,
44784,3008809,La Haie-Fouassiere,لا های فوئیر,FR,France,
44785,3008820,La Guyonniere,لا گویونیر,FR,France,
44786,3008857,La Guerche-de-Bretagne,La Guerche-de-Bretagne,FR,France,
44787,3008977,La Grande-Paroisse,La Grande-Paroisse,FR,France,
44788,3008981,La Grande-Motte,لا گراند موته,FR,France,
44789,3009015,La Grand-Croix,La Grand-Croix,FR,France,
44790,3009050,La Gorgue,لا گورگ,FR,France,
44791,3009052,Lagord,لاگورد,FR,France,
44792,3009073,Lagnieu,لاگنیو,FR,France,
44793,3009150,La Gaude,لا گود,FR,France,
44794,3009153,La Gaubretiere,لا گاوبتریر,FR,France,
44795,3009168,La Garnache,لا گارناچ,FR,France,
44796,3009188,Lagardelle-sur-Leze,لاگاردل سور لز,FR,France,
44797,3009239,La Gacilly,لا گاسیلی,FR,France,
44798,3009256,La Frette-sur-Seine,لا فرت سور سن,FR,France,
44799,3009266,La Fresnais,لا فرسنس,FR,France,
44800,3009289,Lafrancaise,لافرانس,FR,France,
44801,3009313,La Fouillouse,لا فولیوز,FR,France,
44802,3009348,La Foret-sur-Sevre,لا فارت سور سور,FR,France,
44803,3009352,La Foret-Fouesnant,La Foret-Fouesnant,FR,France,
44804,3009395,La Force,لا فورس,FR,France,
44805,3009436,La Flotte,لا فلوت,FR,France,
44806,3009438,La Flocelliere,La Flocelliere,FR,France,
44807,3009485,La Ferte-Milon,لا فرته میلون,FR,France,
44808,3009516,La Ferriere,لا فراری,FR,France,
44809,3009526,La Fere,لا فر,FR,France,
44810,3009566,La Farlede,لا فارلده,FR,France,
44811,3009575,La Fare-les-Oliviers,La Fare-les-Oliviers,FR,France,
44812,3009663,La Destrousse,لا تخریب,FR,France,
44813,3009710,La Croix-Valmer,لا کرواکس-والمر,FR,France,
44814,3009716,Lacroix-Saint-Ouen,لاکروا-سنت-اوون,FR,France,
44815,3009732,La Croix-en-Touraine,La Croix-en-Touraine,FR,France,
44816,3009804,La Couture-Boussey,La Couture-Boussey,FR,France,
44817,3009805,La Couture,لا کوتور,FR,France,
44818,3009822,La Couronne,لا کورون,FR,France,
44819,3009879,La Cote-Saint-Andre,لا کوت-سنت اندره,FR,France,
44820,3009978,La Colle-sur-Loup,لا کالک-سور-لوپ,FR,France,
44821,3010004,La Clusaz,لا کلوساز,FR,France,
44822,3010014,La Clayette,لا کلایت,FR,France,
44823,3010040,La Chevroliere,لا شورولیر,FR,France,
44824,3010092,La Chaussee-Saint-Victor,La Chaussee-Saint-Victor,FR,France,
44825,3010154,La Chatre,لا چتر,FR,France,
44826,3010161,La Chataigneraie,La Chataigneraie,FR,France,
44827,3010226,La Chapelle-Thouarault,لا چاپل-توارو,FR,France,
44828,3010239,La Chapelle-sur-Crecy,لا چاپل سور کریسی,FR,France,
44829,3010254,La Chapelle-Saint-Ursin,لا چاپل-سن-اورسین,FR,France,
44830,3010265,La Chapelle-Saint-Mesmin,La Chapelle-Saint-Mesmin,FR,France,
44831,3010271,La Chapelle-Saint-Luc,لا چاپل-سن-لوک,FR,France,
44832,3010281,La Chapelle-Saint-Aubin,لا چاپل-سن-اوبین,FR,France,
44833,3010312,La Chapelle-Launay,La Chapelle-Launay,FR,France,
44834,3010315,La Chapelle-la-Reine,لا چاپل لا راین,FR,France,
44835,3010321,La Chapelle-Heulin,لا چاپل-هولین,FR,France,
44836,3010344,La Chapelle-en-Serval,La Chapelle-en-Serval,FR,France,
44837,3010368,La Chapelle-des-Marais,La Chapelle-des-Marais,FR,France,
44838,3010369,La Chapelle-des-Fougeretz,لا چاپل-د-فوگرتس,FR,France,
44839,3010372,La Chapelle-de-Guinchay,لا چاپل دو گینچای,FR,France,
44840,3010396,La Chapelle-Basse-Mer,لا چاپل-باس-مر,FR,France,
44841,3010483,La Chaize-le-Vicomte,La Chaize-le-Vicomte,FR,France,
44842,3010566,Lacaune,لاکون,FR,France,
44843,3010580,Lacasse,لاکاس,FR,France,
44844,3010609,La Capelle,لا کاپل,FR,France,
44845,3010619,La Canourgue,لا کانورگو,FR,France,
44846,3010685,La Buisse,لا بوئیس,FR,France,
44847,3010720,Labruguiere,ازمایشگاه,FR,France,
44848,3010726,La Bruffiere,لا بروفیر,FR,France,
44849,3010778,La Broque,لا بروک,FR,France,
44850,3010815,La Bresse,لا برسه,FR,France,
44851,3010855,Labourse,ازمایشگاه,FR,France,
44852,3010905,La Bouilladisse,La Bouilladisse,FR,France,
44853,3010911,La Bouexiere,لا بوکسیر,FR,France,
44854,3011008,La Boisse,لا بوئیس,FR,France,
44855,3011090,La Bernerie-en-Retz,La Bernerie-en-Retz,FR,France,
44856,3011154,Labege,لابژ,FR,France,
44857,3011187,La Bazoge,لا بازوژ,FR,France,
44858,3011234,La Bathie,لا باتی,FR,France,
44859,3011250,Labastide-Saint-Pierre,لاباستید-سنت-پیر,FR,France,
44860,3011307,La Bassee,لا باسی,FR,France,
44861,3011312,Labarthe-sur-Leze,لابارت-سور-لز,FR,France,
44862,3011332,La Barre-de-Monts,La Barre-de-Monts,FR,France,
44863,3011353,Labaroche,لاباروش,FR,France,
44864,3011386,La Balme-de-Sillingy,لا بالم د سیلینگى,FR,France,
44865,3011437,Koenigsmacker,کونیگسماکر,FR,France,
44866,3011440,Knutange,نوتانژ,FR,France,
44867,3011456,Kingersheim,کینگرزهایم,FR,France,
44868,3011458,Kilstett,کیلستت,FR,France,
44869,3011506,Kervignac,کرونیگ,FR,France,
44870,3011686,Kerlouan,کرلوان,FR,France,
44871,3011964,Kembs,کمبز,FR,France,
44872,3011969,Kaysersberg,کایزرسبرگ,FR,France,
44873,3011976,Kaltenhouse,کالتنهاوس,FR,France,
44874,3011978,Juziers,جوزیر,FR,France,
44875,3011988,Juvisy-sur-Orge,یوویسی سور اورژ,FR,France,
44876,3012004,Juvignac,جوویناک,FR,France,
44877,3012073,Jumelles,جمل,FR,France,
44878,3012099,Juilly,جولی,FR,France,
44879,3012109,Juillan,ژولان,FR,France,
44880,3012120,Juigne-sur-Loire,ژویین سور لور,FR,France,
44881,3012124,Juigne,جویین,FR,France,
44882,3012200,Jouques,ژوك,FR,France,
44883,3012234,Jouars-Pontchartrain,ژوار-پونتچارترین,FR,France,
44884,3012236,Jouarre,ژوار,FR,France,
44885,3012248,Josselin,جوزلین,FR,France,
44886,3012266,Jonzac,جونزاک,FR,France,
44887,3012275,Jonquieres-Saint-Vincent,Jonquieres-Saint-Vincent,FR,France,
44888,3012277,Jonquieres,جانکیوس,FR,France,
44889,3012295,Jonchery-sur-Vesle,جونچی-سور-وسل,FR,France,
44890,3012303,Jonage,جوناج,FR,France,
44891,3012315,Joinville,Joinville,FR,France,
44892,3012319,Joigny,جوینی,FR,France,
44893,3012322,Joeuf,جوف,FR,France,
44894,3012346,Jeumont,جومونت,FR,France,
44895,3012404,Jaux,Jaux,FR,France,
44896,3012444,Jassans-Riottier,Jassans-Riottier,FR,France,
44897,3012449,Jarville-la-Malgrange,جارویل لا مالگرانژ,FR,France,
44898,3012465,Jarrie,جری,FR,France,
44899,3012467,Jarny,جارنی,FR,France,
44900,3012477,Jarnac,جارناک,FR,France,
44901,3012483,Jargeau,جارگو,FR,France,
44902,3012484,Jard-sur-Mer,جارد-سور-مر,FR,France,
44903,3012487,Jardin,ژاردین,FR,France,
44904,3012495,Janze,جانز,FR,France,
44905,3012499,Janville-sur-Juine,جانویل سور ژوین,FR,France,
44906,3012549,Jallais,جلالی,FR,France,
44907,3012576,Jacou,ژاکو,FR,France,
44908,3012577,Jacob-Bellecombette,یعقوب-بلکومبت,FR,France,
44909,3012611,Izeaux,ایزو,FR,France,
44910,3012620,Iwuy,ایووی,FR,France,
44911,3012638,Itteville,ایتویل,FR,France,
44912,3012640,Ittenheim,ایتنهایم,FR,France,
44913,3012643,Iteuil,ایتویل,FR,France,
44914,3012652,Is-sur-Tille,ایس سور-تیل,FR,France,
44915,3012655,Issoudun,ایسودون,FR,France,
44916,3012656,Issou,ایسو,FR,France,
44917,3012671,Issenheim,ایسنهایم,FR,France,
44918,3012676,Isse,ایس,FR,France,
44919,3012698,Isneauville,ایسنوویل,FR,France,
44920,3012709,Isle,جزیره,FR,France,
44921,3012725,Isbergues,ایزبرگ,FR,France,
44922,3012742,Irigny,ایرنی,FR,France,
44923,3012777,Ingwiller,اینگویلر,FR,France,
44924,3012780,Ingre,اینگر,FR,France,
44925,3012790,Ingersheim,اینگرهایم,FR,France,
44926,3012821,Imphy,تصور کردن,FR,France,
44927,3012845,Illfurth,ایلفورت,FR,France,
44928,3012854,Illange,ایلانژ,FR,France,
44929,3012889,Igny,ایگنی,FR,France,
44930,3012905,Iffendic,ایفندیک,FR,France,
44931,3012921,Ibos,ایبوس,FR,France,
44932,3012949,Huttenheim,هاتنهایم,FR,France,
44933,3012953,Hussigny-Godbrange,Hussigny-Godbrange,FR,France,
44934,3012979,Huningue,Huningue,FR,France,
44935,3013001,Hulluch,هالوچ,FR,France,
44936,3013007,Huisseau-sur-Cosson,Huisseau-sur-Cosson,FR,France,
44937,3013044,Hoymille,هومیل,FR,France,
44938,3013082,Houplines,Houplines,FR,France,
44939,3013083,Houplin-Ancoisne,هوپلین-انکوئیزن,FR,France,
44940,3013115,Houdemont,هودمتون,FR,France,
44941,3013120,Houdan,هودان,FR,France,
44942,3013122,Houdain,هودین,FR,France,
44943,3013152,Hornaing,شاخ گوزنی,FR,France,
44944,3013155,Horbourg-Wihr,هوربورگ-ویهر,FR,France,
44945,3013174,Hondschoote,هوندشوت,FR,France,
44946,3013195,Homecourt,هومکورت,FR,France,
44947,3013196,Hombourg-Haut,هومبورگ-هاوت,FR,France,
44948,3013206,Holtzheim,هولتزهایم,FR,France,
44949,3013225,Hoerdt,هوردت,FR,France,
44950,3013226,Hoenheim,هونهایم,FR,France,
44951,3013248,Hochstatt,هوخشتات,FR,France,
44952,3013249,Hochfelden,هوخفلدن,FR,France,
44953,3013258,Hirson,هیرسون,FR,France,
44954,3013259,Hirsingue,هیرسینگو,FR,France,
44955,3013273,Hinges,لولاها,FR,France,
44956,3013282,Hilsenheim,هیلسنهایم,FR,France,
44957,3013283,Hillion,هيليون,FR,France,
44958,3013305,Heyrieux,هایریو,FR,France,
44959,3013350,Hettange-Grande,هتانژ-گراند,FR,France,
44960,3013365,Hesdin,حشدین,FR,France,
44961,3013380,Hersin-Coupigny,هرسین کوپینی,FR,France,
44962,3013381,Herserange,هرسرنج,FR,France,
44963,3013387,Herrlisheim,هرلیسهایم,FR,France,
44964,3013424,Hermes,هرمس,FR,France,
44965,3013442,Herlies,هرلیس,FR,France,
44966,3013447,Herin,هرین,FR,France,
44967,3013448,Herimoncourt,هریمونکورت,FR,France,
44968,3013452,Hericy,هریسی,FR,France,
44969,3013456,Hericourt,هریکورت,FR,France,
44970,3013457,Heric,هریک,FR,France,
44971,3013459,Hergnies,هرنی ها,FR,France,
44972,3013478,Herbitzheim,هربیتزیم,FR,France,
44973,3013484,Herbignac,هربیگناک,FR,France,
44974,3013521,Hennebont,هنبونت,FR,France,
44975,3013585,Heillecourt,هیلکورت,FR,France,
44976,3013592,Hegenheim,هگنهایم,FR,France,
44977,3013596,Hede-Bazouges,هده بازوژ,FR,France,
44978,3013626,Haybes,هایبز,FR,France,
44979,3013637,Haveluy,هالولی,FR,France,
44980,3013673,Hautot-sur-Mer,هاوتوت سور مر,FR,France,
44981,3013705,Hauteville-Lompnes,هاوتویل-لومپن,FR,France,
44982,3013766,Haute-Goulaine,هاوت گولین,FR,France,
44983,3013845,Haulchin,هاولچین,FR,France,
44984,3013855,Haucourt-Moulaine,هاكورت-مولان,FR,France,
44985,3013875,Haspres,هاسپرس,FR,France,
44986,3013878,Hasnon,حسنون,FR,France,
44987,3013908,Harnes,هارنس,FR,France,
44988,3013922,Harfleur,هارفلور,FR,France,
44989,3013926,Hardricourt,هاردریک,FR,France,
44990,3014001,Hanches,هانچ,FR,France,
44991,3014006,Ham-sous-Varsberg,هام سو وارسبرگ,FR,France,
44992,3014026,Hambach,هامباخ,FR,France,
44993,3014029,Ham,ژامبون,FR,France,
44994,3014049,Hallennes-lez-Haubourdin,Hallennes-lez-Haubourdin,FR,France,
44995,3014060,Haisnes,هایسن,FR,France,
44996,3014067,Haillicourt,هایلیکورت,FR,France,
44997,3014096,Hadol,هادول,FR,France,
44998,3014103,Habsheim,حبشیم,FR,France,
44999,3014167,Gundershoffen,گوندرشوفن,FR,France,
45000,3014192,Guisseny,گویسنی,FR,France,
45001,3014195,Guise,گیس,FR,France,
45002,3014196,Guiscriff,گیسکرف,FR,France,
45003,3014208,Guipry,گیپری,FR,France,
45004,3014213,Guipavas,گیپاواس,FR,France,
45005,3014221,Guingamp,گینگامپ,FR,France,
45006,3014224,Guines,گینه ها,FR,France,
45007,3014239,Guilvinec,گیلوینک,FR,France,
45008,3014258,Guillestre,گیلستر,FR,France,
45009,3014277,Guilherand-Granges,Guilherand-Granges,FR,France,
45010,3014280,Guilers,گیلرها,FR,France,
45011,3014289,Guignicourt,گوینیکورت,FR,France,
45012,3014292,Guignes,گویین,FR,France,
45013,3014294,Guignen,گویینن,FR,France,
45014,3014304,Guiclan,گویکلان,FR,France,
45015,3014305,Guichen,گیچن,FR,France,
45016,3014334,Gueugnon,گوگنون,FR,France,
45017,3014346,Guesnain,گوسنین,FR,France,
45018,3014351,Guerville,گورویل,FR,France,
45019,3014377,Guerigny,گورنی,FR,France,
45020,3014391,Guerard,گوارارد,FR,France,
45021,3014393,Guer,گور,FR,France,
45022,3014398,Guenrouet,گنروت,FR,France,
45023,3014407,Guenange,گونانژ,FR,France,
45024,3014413,Guemene-Penfao,Guemene-Penfao,FR,France,
45025,3014421,Guegon,گوگن,FR,France,
45026,3014430,Guecelard,Guecelard,FR,France,
45027,3014433,Guebwiller,گوبیلر,FR,France,
45028,3014477,Gruissan,گرویسان,FR,France,
45029,3014490,Gruchet-le-Valasse,گروچت-لو-والاسه,FR,France,
45030,3014517,Grosseto-Prugna,گروستوپروگنا,FR,France,
45031,3014540,Groslay,گروسلی,FR,France,
45032,3014560,Grosbliederstroff,گروسبلیسترستروف,FR,France,
45033,3014579,Groix,Groix,FR,France,
45034,3014580,Groisy,گریسی,FR,France,
45035,3014600,Grisy-Suisnes,گریسی-سوئیسس,FR,France,
45036,3014606,Grisolles,گریسول,FR,France,
45037,3014634,Grimaud,گریمو,FR,France,
45038,3014647,Grigny,گریگنی,FR,France,
45039,3014655,Grignon,گریگنون,FR,France,
45040,3014667,Gries,گریس,FR,France,
45041,3014676,Grezieu-la-Varenne,Grezieu-la-Varenne,FR,France,
45042,3014697,Gretz-Armainvilliers,گرتز-ارماینویلیر,FR,France,
45043,3014699,Gresy-sur-Aix,گرسی سور-ایکس,FR,France,
45044,3014717,Greoux-les-Bains,Greoux-les-Bains,FR,France,
45045,3014739,Grenay,گرنای,FR,France,
45046,3014745,Grenade,نارنجک,FR,France,
45047,3014767,Greasque,گراسک,FR,France,
45048,3014784,Gray,خاکستری,FR,France,
45049,3014795,Gravigny,گراوینی,FR,France,
45050,3014803,Graveson,گریوزون,FR,France,
45051,3014816,Gravelines,گورستان,FR,France,
45052,3014828,Graulhet,گرولت,FR,France,
45053,3014848,Gratentour,گراتنتور,FR,France,
45054,3014867,Granville,گرانویل,FR,France,
45055,3014868,Grans,گرانس,FR,France,
45056,3014878,Granges-sur-Vologne,Granges-sur-Vologne,FR,France,
45057,3014918,Grandvilliers,Grandvilliers,FR,France,
45058,3014928,Grandvillars,بزرگان بزرگ,FR,France,
45059,3015119,Gallargues-le-Montueux,گالارگ-لو-مونتو,FR,France,
45060,3015125,Grand-Fougeray,گراند فوگرایی,FR,France,
45061,3015267,Grand-Couronne,گراند کورون,FR,France,
45062,3015292,Grand-Charmont,گراند شارمونت,FR,France,
45063,3015305,Grand-Champ,گرند قهرمان,FR,France,
45064,3015317,Grandcamp-Maisy,گرندکمپ - میزی,FR,France,
45065,3015386,Gramat,گرامات,FR,France,
45066,3015422,Graces,زیبایی، ظرافت,FR,France,
45067,3015424,Grabels,چنگال,FR,France,
45068,3015434,Goven,بافته شده,FR,France,
45069,3015460,Gouvieux,گوویو,FR,France,
45070,3015507,Gournay-sur-Marne,گورن-سور-مارن,FR,France,
45071,3015509,Gournay-en-Bray,Gournay-en-Bray,FR,France,
45072,3015522,Gourin,گورین,FR,France,
45073,3015546,Gourdon,گوردون,FR,France,
45074,3015601,Gouesnou,گوسنو,FR,France,
45075,3015602,Gouesnach,گوسناخ,FR,France,
45076,3015642,Gorron,گورون,FR,France,
45077,3015658,Gorges,گردنه ها,FR,France,
45078,3015661,Gordes,گوردز,FR,France,
45079,3015662,Gorcy,جنجالی,FR,France,
45080,3015681,Gonnehem,گونهم,FR,France,
45081,3015697,Gondreville,گوندرویل,FR,France,
45082,3015708,Gondecourt,گوندکور,FR,France,
45083,3015711,Goncelin,گونسلین,FR,France,
45084,3015723,Gommegnies,Gommegnies,FR,France,
45085,3015727,Gometz-le-Chatel,گومتز-لو-چاتل,FR,France,
45086,3015741,Golbey,گلبی,FR,France,
45087,3015764,Godewaersvelde,Godewaersvelde,FR,France,
45088,3015765,Goderville,گودرویل,FR,France,
45089,3015823,Gleize,خوشحال شوید,FR,France,
45090,3015894,Givry,Givry,FR,France,
45091,3015904,Givet,هدیه دادن,FR,France,
45092,3015911,Givenchy-en-Gohelle,جیوانچی-ان-گوهل,FR,France,
45093,3015926,Gisors,گیسورز,FR,France,
45094,3015958,Giromagny,Giromagny,FR,France,
45095,3016023,Gimont,گیمونت,FR,France,
45096,3016038,Gilly-sur-Isere,جیلی سور ایزر,FR,France,
45097,3016070,Gignac-la-Nerthe,جیگناک لا نرته,FR,France,
45098,3016073,Gignac,جیگناک,FR,France,
45099,3016076,Gigean,گیژان,FR,France,
45100,3016085,Gievres,گیورس,FR,France,
45101,3016089,Gieres,ژیرس,FR,France,
45102,3016130,Ghyvelde,غیولده,FR,France,
45103,3016133,Ghisonaccia,غیسوناچیا,FR,France,
45104,3016143,Gex,Gex,FR,France,
45105,3016147,Gevrey-Chambertin,گوری-چمبرتین,FR,France,
45106,3016152,Geveze,گویزه,FR,France,
45107,3016158,Geudertheim,گودرتهایم,FR,France,
45108,3016162,Getigne,گتیگن,FR,France,
45109,3016166,Gestel,گستل,FR,France,
45110,3016167,Geste,خوشحال,FR,France,
45111,3016192,Gerstheim,گرستهایم,FR,France,
45112,3016247,Gergy,گرگی,FR,France,
45113,3016330,Gennes,ژن ها,FR,France,
45114,3016332,Genlis,جنلیس,FR,France,
45115,3016333,Genissieux,جنسیو,FR,France,
45116,3016371,Generac,Generac,FR,France,
45117,3016376,Genech,Genech,FR,France,
45118,3016385,Genay,جنای,FR,France,
45119,3016387,Genas,جنس,FR,France,
45120,3016392,Gemozac,گموزاک,FR,France,
45121,3016398,Gemenos,گمنوس,FR,France,
45122,3016424,Geispolsheim,جیسپلشایم,FR,France,
45123,3016524,Gauchy,گوچی,FR,France,
45124,3016534,Gattieres,دروازه بان ها,FR,France,
45125,3016561,Gassin,گاسین,FR,France,
45126,3016564,Gasny,گاسنی,FR,France,
45127,3016622,Gargenville,گارگنویل,FR,France,
45128,3016624,Gargas,گارگاس,FR,France,
45129,3016635,Gareoult,گارولت,FR,France,
45130,3016674,Garchizy,گارچیزی,FR,France,
45131,3016690,Garancieres,گارانسیس,FR,France,
45132,3016714,Ganges,گنگ,FR,France,
45133,3016716,Gandrange,گاندرنج,FR,France,
45134,3016730,Gambsheim,گامبسهایم,FR,France,
45135,3016733,Gambais,گامبیس,FR,France,
45136,3016737,Gamaches,گاماچ,FR,France,
45137,3016750,Gallardon,گالاردون,FR,France,
45138,3016800,Gainneville,گینویل,FR,France,
45139,3016807,Gaillon,گیلون,FR,France,
45140,3016817,Gaillard,گیلارد,FR,France,
45141,3016824,Gaillac,گیلاک,FR,France,
45142,3016853,Gace,گیس,FR,France,
